datetime,headline,summary,url,source
2025-04-01 13:47:31,Is Eli Lilly and Company (LLY) the Best Gene-Editing Stock to Buy?,"We recently published a list of 8 Best Gene-Editing Stocks to Buy. In this article, we are going to take a look at where Eli Lilly and Company (NYSE:LLY) stands against other best gene-editing stocks to buy. Gene editing is an advanced medical technique within gene therapy that involves precisely modifying an individual’s DNA to […]",https://finnhub.io/api/news?id=4e9ece4c290d21d659e24fee6cd3958ca86fe51413f5c4bae550909f2d27771d,Yahoo
2025-04-01 09:37:00,Where Will Eli Lilly Be in 1 Year?,The company has a looming opportunity to grab the booming GLP-1 agonist market by the horns.,https://finnhub.io/api/news?id=994d05a53c3762023e3eed311434f45215a371d4cebd355cf87da5ea912e7921,Yahoo
2025-03-31 21:45:15,Eli Lilly (LLY) Rises But Trails Market: What Investors Should Know,"In the most recent trading session, Eli Lilly (LLY) closed at $825.91, indicating a +0.41% shift from the previous trading day.",https://finnhub.io/api/news?id=51c11e32ee55710e9e29881813cbb5fa19f626fed2b8d9b7770bbcdb480bc7da,Yahoo
2025-03-31 17:29:00,Eli Lilly (NYSE:LLY) Unveils Positive Phase 2 Results For Heart Disease Therapy Amid 5% Share Dip,"Eli Lilly (NYSE:LLY) experienced a 6% increase in price over the last quarter, coinciding with several major developments. The company reported strong financial results, with significant year-over-year earnings growth. Further bolstering its stock was the announcement of successful Phase 2 results for lepodisiran, which reduced lipoprotein(a) levels, a genetic heart disease risk factor. Additionally, the company's expansion in digital healthcare and strategic partnerships, like those with...",https://finnhub.io/api/news?id=96fe43f7185e471142f3db2093a873bcdc04583e90cc5d71687f88fdee8dd74b,Yahoo
2025-03-31 16:39:15,Eli Lilly's Cholesterol Drug Reduces Genetic Heart Disease Risk Factor By 93.9%,"Eli Lilly And Co (NYSE:LLY), on Sunday, announced positive Phase 2 results for lepodisiran, an investigational small interfering RNA (siRNA) therapy designed to lower the production of lipoprotein(a) [Lp(a)], a genetically inherited risk factor for heart disease. In the Phase 2 ALPACA study, lepodisiran significantly reduced Lp(a) levels by an average of 93.9% over the 60 to 180-day period after treatment with the highest tested dose (400 mg), meeting the primary endpoint. Participants who recei",https://finnhub.io/api/news?id=4c740a938097d3f3cf5c3d4092faa9fe350ef7ae619a7828a8e2d38d8d80e2ca,Yahoo
2025-03-31 14:34:09,Biotech Stocks Q1 2025 Recap: Winners And Underperformers,,https://finnhub.io/api/news?id=fca2009a34592e24b4f3882a92027b0a12ab50ad4e5643e6b09744fc6b98a472,SeekingAlpha
2025-03-31 14:00:00,Is the Future Bleak for SAVA Stock Following Another Setback?,The failure of yet another late-stage study on its Alzheimer's disease candidate puts Cassava Sciences in a pickle with uncertain growth prospects.,https://finnhub.io/api/news?id=7d84c3daf4c126a4152f12fd1ffd0164e0ab8c50603f755bccb5b231201ede9e,Yahoo
2025-03-31 11:52:57,Eli Lilly’s lepodisiran cuts lipoprotein(a) by 93.9% in Phase II trial,The Phase II study found that lepodisiran significantly reduced levels of genetically inherited cardiovascular risk factor.,https://finnhub.io/api/news?id=cc1aecd576ccce6659325effc82ea05199bb2649bfc8534678daca5cced4ee9c,Yahoo
2025-03-31 11:52:22,"Lilly's lepodisiran reduced levels of genetically inherited heart disease risk factor, lipoprotein(a), by nearly 94% from baseline at the highest tested dose in adults with elevated levels","INDIANAPOLIS - Eli Lilly and Company today announced positive Phase 2 results for lepodisiran, an investigational small interfering RNA therapy designed to lower the production of lipoprotein [Lp],...",https://finnhub.io/api/news?id=9a76a18bc8076fc11b5274aeb0eb1ecbd1c4a78f585aa7086e59ab07f0007058,Finnhub
2025-03-31 11:15:00,PGIM Jennison Global Opportunities Fund Q4 2024 Commentary,"The PGIM Jennison Global Opportunities Fund returned -0.6%, holding up slightly better than the MSCI ACWI Index. Click here to read the full commentary. ",https://finnhub.io/api/news?id=4e3ccc7be59fb7d5a1ce2d2968438f82e1cc05399ebdc5fbccad36a50cfe99f3,SeekingAlpha
2025-03-31 10:02:00,Hartford Large Cap Growth ETF Q4 2024 Commentary,The Hartford Large Cap Growth ETF outperformed the Russell 1000 Growth Index during the quarter. Read more here.,https://finnhub.io/api/news?id=bf78413d48a567a0da9ddb002836cce45043b5ae2b518a354a64f1e316b804b7,SeekingAlpha
2025-03-31 07:23:19,"In the obesity triple-agonist blockbuster race, a familiar battle looms: Novo vs. Lilly",The two market leaders are targeting new obesity alternatives in their pipelines with an eye toward a triple threat.,https://finnhub.io/api/news?id=3a534c993744a33991869ecb461440bc7086bcd4bbcca27c5daa6e8c049f08e9,Yahoo
2025-03-31 07:12:11,Eli Lilly Phase 2 Lipoprotein(a) Study Hits Primary Endpoint,By Colin Kellaher Eli Lilly said an experimental drug nearly eliminated an inherited type of bad cholesterol at its highest dose in a mid-stage study. Eli Lilly on Sunday said the Phase 2...,https://finnhub.io/api/news?id=538f9e33a3381e9835765c9f096678ff238f78324cadca002702efc9c50ae928,Finnhub
2025-03-31 07:02:49,Wall Street Breakfast Podcast: Chinese Tech Stops Slip,,https://finnhub.io/api/news?id=f302c065261f08610f268f1a34a701af31fdc678db17f85fca9fd4da0713fd9d,SeekingAlpha
2025-03-31 06:55:00,PGIM Jennison Growth Fund Q4 2024 Commentary,"The PGIM Jennison Growth Fund rose 6.5%, slightly underperforming the Russell 1000 Growth Index for Q4 2024. Click here to read the full commentary. ",https://finnhub.io/api/news?id=3f80a2cc5e443d35bd30910a4935fca083b85186e73e3e8f91cfaf0905c9ea6f,SeekingAlpha
2025-03-31 06:40:00,PGIM Jennison Focused Growth Fund Q4 2024 Commentary,,https://finnhub.io/api/news?id=737ff5ee66dd78153317776bacd4fec7f6e999436982756dea21c4a22bae1c46,SeekingAlpha
2025-03-31 04:45:00,John Hancock U.S. Growth Fund Q4 2024 Commentary,"For Q4 2024, the John Hancock U.S. Growth Fund underperformed the benchmark Russell 1000 Growth Index. Click here to read the full commentary. ",https://finnhub.io/api/news?id=bc200f8c1a9602b78c94fb644680e14dd05970f20a5f2aab6b5d98a5210183bb,SeekingAlpha
2025-03-30 07:13:00,1 Growth Stock With Major Catalysts on the Way to Buy and Hold,"After starting 2024 strong, Eli Lilly (NYSE: LLY) did not perform well in the second half of last year.  Its financial results, though solid compared to similarly sized peers, were not always up to investors' high standards for the market-leading drugmaker.  It's no secret that Eli Lilly is one of the leaders in the market for weight management drugs.",https://finnhub.io/api/news?id=ac48d667a17123b42f129397279f0040243a910c0bba09b22c94a25db65d5b8b,Yahoo
2025-03-30 07:10:00,abrdn World Healthcare Fund Q4 2024 Commentary,,https://finnhub.io/api/news?id=e424a624d3ccbbcf72e63c708c1d194dad5e933e215b0ca6eba6b0c429aa41cf,SeekingAlpha
2025-03-30 05:00:00,Eli Lilly Vs. Novo Nordisk: Which Is The Better Bargain For Investors,Eli Lilly and Novo Nordisk occupy leading positions in the obesity and diabetes markets. Find out which is the better bargain for investors.,https://finnhub.io/api/news?id=e065d0a1e1188ee694cc2bc6539fc5b42f511784f8985ea5256abcfe2f272f87,SeekingAlpha
2025-03-30 03:25:00,abrdn Healthcare Opportunities Fund Q4 2024 Commentary,The equity portion of the Abrdn Healthcare Opportunities Fund fell (gross) but outperformed its custom benchmark over the quarter. Click here to read the full commentary.,https://finnhub.io/api/news?id=a5933eccf4e0954a3d6ef92d4832f42825c89b4de8dd9bba832d8a1bb2aa2d23,SeekingAlpha
2025-03-29 14:16:22,Eli Lilly and Company (LLY): Among Billionaire Ken Fisher’s Top Growth Stock Picks,"We recently published a list of Billionaire Ken Fisher’s Top 13 Growth Stock Picks. In this article, we are going to take a look at where Eli Lilly and Company (NYSE:LLY) stands against other billionaire Ken Fisher’s top growth stock picks. “Who am I to tell you anything, much less anything that counts? Or that […]",https://finnhub.io/api/news?id=734b38def1c3e1ea6a784d1b862000e25b3aa52453abbd98049ceaca286c9564,Yahoo
2025-03-29 13:11:00,Go Big on Defense. It’s What Has Worked for Investors Three Months Into 2025.,Go Big on Defense. It’s What Has Worked for Investors Three Months Into 2025.,https://finnhub.io/api/news?id=4eb342cac224dd9dba20389f9ac2d29bdfbbe74950626849362469162f07fbd3,MarketWatch
2025-03-28 23:55:00,PGIM Jennison Blend Fund Q4 2024 Commentary,,https://finnhub.io/api/news?id=e8c81c0527072f874f76c8eb4c6106afdf4f82c6ccb52e4adcc553cb3fbe9e17,SeekingAlpha
2025-03-28 20:55:57,"Invest in UnitedHealth Group, not Eli Lilly: Good Buy or Goodbye","In the latest Good Buy or Goodbye, Regan Capital chief investment officer Skyler Weinand joins Market Domination host Julie Hyman to break down which stock is a good buy and what stock should be avoided. Weinand recommends investing in UnitedHealth Group (UNH), as the company is trading at an attractive P/E ratio. He also recommends avoiding Eli Lilly (LLY), as its tremendous revenue growth is hard to repeat. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",https://finnhub.io/api/news?id=163e60a8c12179f66f5736696dcbbc43119a4308e213c76a6f558349413c57c6,Yahoo
2025-03-28 20:30:24,"NEW YORK MARKET CLOSE: Shares lower on tariff strife, higher inflation",,https://finnhub.io/api/news?id=f5ccd156fe0b2afcfb033297dc05d233900e4cf52d26a1e9d4c945b7c97c596f,Fintel
2025-03-28 17:11:00,Health Care Roundup: Market Talk,Health Care Roundup: Market Talk,https://finnhub.io/api/news?id=ae3ddf31a880de1116406de17300190b2e0ca0b2f561542a89cdb452859a9f37,DowJones
2025-03-28 16:18:48,"European Equities Track Lower in Friday Trading; Apple, Meta May Face Lower EU Digital Markets Act Fines","The European stock markets were tracking lower in Friday trading as The Stoxx Europe 600 fell 0.69%,",https://finnhub.io/api/news?id=fe2ee1afdfe79b214892a683c768fe95cf950ae3f4162933498e01b4bb179cd6,Yahoo
2025-03-28 16:17:55,Novo Nordisk Inks Its Second Big Obesity Deal In A Week — And It's Not For A GLP-1,Novo Nordisk Inks Its Second Big Obesity Deal In A Week — And It's Not For A GLP-1,https://finnhub.io/api/news?id=dc03fc60b4ecb2ea593ade0a77b070f2d4c0e94ab19d88266ae407326477b63c,DowJones
2025-03-28 14:31:14,European committee says Lilly Alzheimer's drug shouldn't get marketing approval,"A European regulatory committee rejected Eli Lilly’s U.S.-approved Alzheimer’s disease treatment over potentially dangerous risks of brain bleeding and swelling.  The European Medicines Agency committee said the benefits of the new drug, Kisunla, did not outweigh the risks, and it recommended refusing marketing authorization for it.  The agency’s Committee for Medicinal Products for Human Use said Lilly can ask for a re-examination of its opinion.",https://finnhub.io/api/news?id=258a1bfec0db204a6228c56c3c5c64a080641100fc67c8bc754b718595afd8a9,Yahoo
2025-03-28 13:33:09,Billionaire Ken Fisher’s #2 Low Vol Stock Pick: Eli Lilly & Company (LLY),"We recently published a list of 10 Low Volatility Stocks to Buy According to Billionaire Ken Fisher In this article, we are going to take a look at where Eli Lilly & Company (NYSE:LLY) stands against other low volatility stocks to buy according to billionaire Ken Fisher. Billionaire Ken Fisher, a prominent money manager, renowned […]",https://finnhub.io/api/news?id=bffcb3a9208b49f56d711e755d7c2e9020fc252c1f4a263a7dd9235c07bc5e26,Yahoo
2025-03-28 13:00:15,Eli Lilly and Company (LLY) Is a Trending Stock: Facts to Know Before Betting on It,"Zacks.com users have recently been watching Lilly (LLY) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://finnhub.io/api/news?id=fe23d84e23a5082e4c994f734fe992dc7c1e67b284a60c5793cb23cae3fd5d44,Yahoo
2025-03-28 13:00:00,"Tariffs, Tech Sluggishness, Gold, Bitcoin, And Inflation","Contextualizing auto tariff news for investors, tech sluggishness, Novo Nordisk, GameStop slide. Gold, Bitcoin, volatility and inflation.",https://finnhub.io/api/news?id=fad5c8f856e5b4cbcc85ebd4ffaa35bdfc7c47df4e1cdd0f526ae24f25438c9a,SeekingAlpha
2025-03-28 12:41:25,"BoFA says Novo Nordisk may miss Q1 expectations as Wegovy, Ozempic sales lag","Bank of America analysts on Friday said Novo Nordisk may miss first-quarter expectations, as sales of its blockbuster Wegovy and Ozempic drugs lag, which could prompt the Danish drugmaker to cut its 2025 guidance in its quarterly results.  BofA global research predicted in a note a 2% cut to the company's full-year sales guidance and expects a new sales growth range for the year of between 14% and 22%.  ""1Q seems a possible miss on sluggish Ozempic/Wegovy trends, worse currency (impact) and possibly higher (selling, general and administrative expenses) needed for demand creation and to convince physicians that supply is back,"" BofA said.",https://finnhub.io/api/news?id=248e4e5240cb3b49fb675e92ebc500b50c77dcd767fc8c0df7c1d1d1ca7b6f80,Yahoo
2025-03-28 12:01:25,CHMP Recommends Against Approval of Eli Lilly's Kisunla Alzheimer's Drug -- Update,"By Colin Kellaher A key European regulatory committee has recommended against approval of Eli Lilly's Kisunla, saying the benefits of the Alzheimer's disease drug don't outweigh its risks. ...",https://finnhub.io/api/news?id=138c73225112c6cc856c5e81f4f4480422f9511a32f6773596ea8eda6e10c7ce,Finnhub
2025-03-28 10:30:59,Eli Lilly adds Alzheimer’s treatment options to LillyDirect telehealth platform,"The platform features Healthgrades, a tool intended to connect Alzheimer's patients to experienced local clinicians.",https://finnhub.io/api/news?id=50365dc599c107090b4cb44f3a8ca8104a1395b16515ed91a8cb4283f0461d36,Yahoo
2025-03-28 09:44:42,AbbVie Vs. Sanofi: Which Is The Better Investment Right Now,,https://finnhub.io/api/news?id=2ec9b46a156413c058393a72e5bee50e867a91233b35571d7b5b27f08d74bd75,SeekingAlpha
2025-03-28 08:33:29,CHMP Recommends Against Approval of Eli Lilly's Kisunla Alzheimer's Drug,"By Colin Kellaher A key European regulatory committee has recommended against approval of Eli Lilly's Kisunla, saying the benefits of the Alzheimer's disease drug don't outweigh its risks. ...",https://finnhub.io/api/news?id=3989eef80c3b6468b72547e003df361e735c727210993c9e1fd8ea6cae0b9a15,Finnhub
2025-03-28 07:51:04,Eli Lilly Remains Confident In The Safety And Effectiveness Of Donanemab,Eli Lilly and Co: * ELI LILLY - REMAINS CONFIDENT IN THE SAFETY ANDEFFECTIVENESS OFDONANEMAB * ELI LILLY SAYS WILL SEEK RE-EXAMINATION BY CHMP - WEBSITEFurther company...,https://finnhub.io/api/news?id=e298a12de1a5f000fb0c538f89372ef44b280878ac3cfbcc57eb414ca740f9db,Finnhub
2025-03-28 07:45:00,"Billionaires Stanley Druckenmiller, Chase Coleman, and Stephen Mandel Jr. Are Piling Into This Growth Stock That's Beating the S&P 500","Each one of their moves may not be right for your particular investment strategy, but you may find certain ones that offer just what you're looking for.  If  you're looking for a low-risk growth stock that also happens to be outperforming the S&P 500 (SNPINDEX: ^GSPC) so far this year, it's time to consider a recent move made by three billionaires.  Stanley Druckenmiller of the Duquesne Family Office, Chase Coleman of Tiger Global Management, and Stephen Mandel Jr. of Lone Pine Capital each bought shares of a stock that operates in an industry known for steady performance, regardless of the market environment.",https://finnhub.io/api/news?id=30410eb3d7df995019f0e218147d988eea31075e4a3bc37b932955235d038553,Yahoo
2025-03-28 07:27:22,Negative recommendation in the EU for Eli Lilly's Alzheimer's drug Kisunla,"The European Medicines Agency's expert panel rejected pharmaceutical giant Eli Lilly's Alzheimer's drug Kisunla, pointing out that the risk of severe brain swelling does not outweigh the treatment's...",https://finnhub.io/api/news?id=6189c784b25595276c4a47a0a3b29b60eba220a5a7ab3a262f2655ef1a7a111b,Finnhub
2025-03-28 07:04:13,EU regulator rejects Eli Lilly's Alzheimer's drug,"The European Union's drugsregulator on Friday rejected Eli Lilly's Alzheimer'sdrug, saying the risk of serious brain swelling did not outweighthe treatment's small impact on slowing cognitive...",https://finnhub.io/api/news?id=771af3600e048796239c3834fae67d66cb72b345cdc6747d51af8949d2eaf66e,Finnhub
2025-03-28 06:59:57,EMA's CHMP Recommends Not Granting Marketing Authorisation For Eli Lilly's Kisunla,EMA's CHMP: * EMA'S CHMP: RECOMMENDED NOT GRANTING MARKETINGAUTHORISATIONFOR KISUNLA * EMA'S CHMP: RECOMMENDED TO REFUSE EXTENDING MARKETINGAUTHORISATION FOR PEMAZYRE...,https://finnhub.io/api/news?id=eee6b723d76863daff5002504d5a2366750f94ca8619bf2114274e676b7acd13,Finnhub
2025-03-28 06:53:10,EU medicines regulator rejects Eli Lilly's Alzheimer's drug,"The European Union's drugsregulator on Friday rejected Eli Lilly's Alzheimer'sdrug Kisunla, saying the risk of serious brain swelling did notoutweigh the treatment's small impact on slowing...",https://finnhub.io/api/news?id=e119ab71ddad8d1b0a3c5657ca7591b24b847fd8690a8b6fe322fa69f400459a,Finnhub
2025-03-27 20:47:50,Tracking Cliff Asness' AQR Capital Management 13F Portfolio - Q4 2024 Update,"AQR Capital Management's portfolio grew to $77.63B with top stakes in Apple, Nvidia, Microsoft, Amazon and Alphabet. Read here for a portfolio update.",https://finnhub.io/api/news?id=0f9f76ea1dfc19d71fbc8d6eed19477e768ee0f4440a5d4f249cf95c4ca85f2c,SeekingAlpha
2025-03-27 20:39:57,VIG: Index Rebalance Adds Eli Lilly To Bolster Dividend Growth In 2025,"VIG's recent rebalancing impacts its holdings, yield, and dividend growth streak. Read here for a comparison with SPY, DGRO, and DGRW ETFs.",https://finnhub.io/api/news?id=e51b13f6428a2a7cd526321e069d59dbfb99688748f82c2b210d4b938684310b,SeekingAlpha
2025-03-27 19:50:17,Eli Lilly and Company (LLY): Among Dividend Zombies to Invest in,"We recently published a list of 15 Dividend Zombies to Invest in. In this article, we are going to take a look at where Eli Lilly and Company (NYSE:LLY) stands against other dividend zombies to invest in. The broader market has posted consecutive annual gains of 25%, largely fueled by growth stocks and companies capitalizing […]",https://finnhub.io/api/news?id=e239504768bcee0a66f6617d723f5a8906e58a4b90f6f846fa0dcb0664f47945,Yahoo
2025-03-27 17:29:18,"Novo shares on track for biggest monthly fall since 2002, investor worries grow","LONDON (Reuters) -Novo Nordisk shares have fallen 25% so far in March and are on track for their biggest monthly drop since July 2002, as investor worries intensify that the obesity drug market pioneer has lost its edge over U.S. rival Eli Lilly.  Novo came under pressure last year to prove it could keep its advantage in the lucrative obesity market after U.S. rival Lilly launched its own injection Zepbound, which led in clinical trials to greater weight loss than Wegovy.  That has not happened, say investors and analysts observing rapidly worsening market sentiment toward Novo, despite the fact that Wegovy sales more than doubled in the fourth quarter of last year.",https://finnhub.io/api/news?id=b57aa6a99b264d7b48fccf7f96f99f9b99c44aa4ea44b8bd35d3f90706a4065e,Yahoo
2025-03-27 17:27:16,Eli Lilly (NYSE:LLY) Expands Digital Platform For Alzheimer's Care As Shares Stay Flat,Eli Lilly (NYSE:LLY) announced an expansion of its LillyDirect digital healthcare platform to facilitate contact with healthcare providers for Alzheimer's patients—providing a targeted solution for timely diagnosis amid highlighted capacity issues. This aligns with a broader push in addressing Alzheimer's care and may be a factor behind Eli Lilly's 4% price rise over the last quarter. Other significant developments include promising phase 3 trial results for alopecia areata and the FDA's...,https://finnhub.io/api/news?id=974b0a42f74b5eee837f5fab81ac0121f8ccd98df9aa4b184bbbabc3ab2efae5,Yahoo
2025-03-27 13:15:00,Beyond GLP-1 Drugs: This Opportunity at Eli Lilly Could Surprise Everyone in 2025,"Mounjaro and Zepbound are Eli Lilly's largest sources of growth, but there is much more to the company.",https://finnhub.io/api/news?id=f05027003a8620411e6294f9c2aa46233193b0a97ff71d5202f4a92596f08d51,Yahoo
2025-03-27 13:00:00,LillyDirect platform expands to facilitate access to Alzheimer's disease care,"Eli Lilly and Company (LLY) has expanded its LillyDirect digital healthcare platform to offer connections to independent in-person and telehealth options for people in the U.S. living with Alzheimer's disease, the majority of whom have not been formally diagnosed.1",https://finnhub.io/api/news?id=bd6ac8d29333fba8209daa9339ceee494d05bba31568da1b9d8921068b2ab83e,Yahoo
2025-03-27 12:05:00,Organovo Provides Business Update,"SAN DIEGO, March 27, 2025 (GLOBE NEWSWIRE) -- Organovo Holdings, Inc. (Nasdaq:ONVO) (“Organovo” or the “Company”), a clinical stage biotechnology company focused on developing novel treatment approaches in inflammatory bowel disease (IBD) today provided a business update. With the closing of the sale of its FXR Program to Lilly (NYSE:LLY), Organovo has received upfront payments and anticipates future milestone payments. When combined with funding from previously reported warrant exercises and ad",https://finnhub.io/api/news?id=f5161b20293a2f94225de3e37f788758e32afd8373f20773783b66495416a576,Yahoo
2025-03-27 11:00:55,Investors in Eli Lilly (NYSE:LLY) have seen massive returns of 544% over the past five years,Long term investing can be life changing when you buy and hold the truly great businesses. And highest quality...,https://finnhub.io/api/news?id=98ae0d0e5d0e4ae878167a98d2943dd2e34a118e006830b905d9fe430ae46fd0,Yahoo
2025-03-27 10:50:00,Columbia Select Large Cap Growth Fund Q4 2024 Commentary,"For Q4 2024,  Columbia Select Large Cap Growth Fund Institutional Class shares returned 4.16%. Click here to read the full commentary. ",https://finnhub.io/api/news?id=f8efebf14f123d2251ca8a8d97d693d394238a78522ed0dd8e6451be3b82142c,SeekingAlpha
2025-03-26 21:04:31,Eli Lilly's GLP-1 pill could be the next key in obesity treatment,"Eli Lilly (LLY) will soon be releasing trial data on its small-molecule GLP-1 weight-loss pill, Orforglipron. The drug could be pivotal for the obesity treatment market due to its accessibility. Evan Seigerman, BMO Capital Markets managing director of biopharma equity research, joins Market Domination hosts Julie Hyman and Josh Lipton to share insights on the upcoming data release, supply chain challenges, and patient adherence issues. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",https://finnhub.io/api/news?id=c6127959358ae451561acf9443003a60d7ba2296e97308430042bfe0a61833c1,Yahoo
2025-03-26 20:13:08,US is only country debating GLP-1 insurance coverage for weight loss: Cigna CEO Cordani,Cigna (CI) CEO David Cordani is not convinced of the benefits of GLP-1s for weight-loss patients and said the US is the only country among developed nations where insurance coverage is being debated.,https://finnhub.io/api/news?id=64ce262c8731e0be72f6af4537f8d5b7c4747e2b9729830330fffd82f81d4f50,Yahoo
2025-03-26 18:41:08,Eli Lilly and Company (LLY): One of Two Sigma Investments’ Top Stock Picks,"We recently published a list of Top 10 Stocks to Buy According to Two Sigma Investments. In this article, we are going to take a look at where Eli Lilly and Company (NYSE:LLY) stands against other top stocks to buy according to Two Sigma Investments. Two Sigma Investments, LP, a New York City-based hedge fund, […]",https://finnhub.io/api/news?id=389d4d1bbc060e4cd4090de283b6ea95aef837490b7c7c34a053f7dd142482cc,Yahoo
2025-03-26 16:43:36,Viking Therapeutics Skids Despite 'Rapid' Enrollment In Obesity Pill Study,"Viking Therapeutics stock skidded Wednesday despite the ""encouraging"" speed with which the company enrolled patients in an obesity study.",https://finnhub.io/api/news?id=0d4f518ba7629572f6a60fb8e820a28959a9985ee76efc4701cb171d672ac5eb,Yahoo
2025-03-26 16:31:00,Eli Lilly & Co. stock underperforms Wednesday when compared to competitors,Eli Lilly & Co. stock underperforms Wednesday when compared to competitors,https://finnhub.io/api/news?id=1c762dd625d67f2dd78f4511c02b871aad98fcd82d7498511c181a50b151bb64,MarketWatch
2025-03-26 14:55:00,Franklin Growth Opportunities Fund Q4 2024 Commentary,"US stocks collectively rose in the fourth quarter of 2024, with the S&P 500 Index, Dow Jones Industrial Average and NASDAQ Composite Index reaching new record highs.",https://finnhub.io/api/news?id=826ddcf2b816d7f94d478f285163d5524026b26fe06f36a5cf4101ba2c492472,SeekingAlpha
2025-03-26 10:17:09,The Risk/Reward Of Avidity Biosciences And Its 2 Promising Programs,"Avidity Biosciences, Inc.'s innovative AOC platform and promising clinical programs make it a high-risk, high-reward investment. Read more on RNA stock update.",https://finnhub.io/api/news?id=e9c604309b041827af4cb535b2f3a76212b25575ce814704f2600525c158cd74,SeekingAlpha
2025-03-26 10:05:00,2 No-Brainer Growth Stocks to Buy and Hold Forever,"Don't let market volatility convince you otherwise: Investing in stocks remains one of the best ways to accumulate capital over long periods.  Companies that can last -- and thrive -- that long are rare, but let's consider two brilliant examples investors should strongly consider today: Eli Lilly (NYSE: LLY) and Shopify (NYSE: SHOP).  Eli Lilly, a leading pharmaceutical company, develops and markets therapies across various areas, including immunology, oncology, and especially endocrine disorders like diabetes.",https://finnhub.io/api/news?id=21479c5be8be2fd71afd5abedb20ba136698b09cab2af9f24f115725d85ebd9c,Yahoo
2025-03-26 03:20:56,Foghorn: SMARCA4 Targeting Brings About Treating Up To 10% Of NSCLC Patients,"Foghorn Therapeutics advances FHD-909 for SMARCA4 tumors, backed by Eli Lilly partnership. Read here to know why we are neutral on FHTX stock.",https://finnhub.io/api/news?id=7ca6d1abe07cc7ab333d46c5dcd79ade8fa861404ae3f4681b7986c49dbbc5b0,SeekingAlpha
2025-03-25 21:45:15,Eli Lilly (LLY) Stock Sinks As Market Gains: Here's Why,"Eli Lilly (LLY) closed at $852.35 in the latest trading session, marking a -1.45% move from the prior day.",https://finnhub.io/api/news?id=40a57910db8a84200a44ed9797b5ea0a3fcc621edae9a430904380830726040a,Yahoo
2025-03-25 20:59:26,Tracking Lone Pine Capital Portfolio - Q4 2024 Update,Lone Pine Capital's 13F portfolio value increased slightly from $13.41B to $13.47B. Check out the new stakes and significant stake additions to the portfolio.,https://finnhub.io/api/news?id=7b599a8cc87451e8f3c15fbf0e8c8056afc2603d09bb2b497796a664af570470,SeekingAlpha
2025-03-25 20:35:00,Lilly announces details of presentations at 2025 American Association for Cancer Research (AACR) Annual Meeting,"Eli Lilly and Company (NYSE: LLY) today announced that preclinical data for agents targeting SMARCA2 (BRM) and multiple KRAS mutations will be presented at the American Association for Cancer Research (AACR) Annual Meeting, taking place April 25 - 30 in Chicago.",https://finnhub.io/api/news?id=473a20ed9eac2cfccf2e015b3a676bd938b51b6f9bc4501699cbc45ef9cda43b,Yahoo
2025-03-25 18:26:00,"GLP-1s are driving returns on R&D investments for Big Pharma, report says",Big Pharma is expected to see big returns from its investment in a class of drugs made famous by Novo Nordisk’s (NVO) popular diabetes drug Ozempic.,https://finnhub.io/api/news?id=886287b88e14d44d8f090a00ca58279cf999ba6245f33e182435699cad6640f8,Yahoo
2025-03-25 16:04:00,"Novo Nordisk Expands Wegovy Price Cut Program, Stock Still Falls 2%",NVO's shares are down 2% despite making Wegovy available at a discounted price of $499 per month at local pharmacies.,https://finnhub.io/api/news?id=c54bc4c90accbd722a99816e3d4e7a4fc9f5074e0f7a61496455cf89a9d3b579,Yahoo
2025-03-25 16:01:48,Novo Nordisk earmarks $2bn for Chinese “triple G” weight loss shot,Novo Nordisk is making plans for a Wegovy successor amid uncertainty surrounding CagriSema.,https://finnhub.io/api/news?id=79340303734b44745e7e33aef684622dc72ae572e767606d47da50d287ff8b37,Yahoo
2025-03-25 15:25:00,Organovo Announces Close of the Sale of FXR Program to Eli Lilly and Company,"SAN DIEGO, March 25, 2025 (GLOBE NEWSWIRE) -- Organovo Holdings, Inc. (Nasdaq:ONVO) (“Organovo” or the “Company”), a clinical stage biotechnology company focused on developing novel treatment approaches in inflammatory bowel disease (IBD), today announced the successful close of the sale of its FXR program, including lead asset FXR314, to Eli Lilly and Company (NYSE:LLY) (“Lilly”). The transaction was completed on March 25, 2025. With the closing, Organovo receives an upfront payment, with futur",https://finnhub.io/api/news?id=5ed05a43c7de10ebb2c738d0a0f12b3f90300116e9e22292e78ce6b5de49f82e,Yahoo
2025-03-25 13:43:59,Is Eli Lilly and Company (NYSE:LLY) The Best Stocks to Buy Now For the Long Term?,"We recently published a list of 10 Best Stocks to Buy Now For the Long Term. In this article, we are going to take a look at where Eli Lilly and Company (NYSE:LLY) stands against other best stocks to buy now for the long term. What’s Next for the Equity Markets? The US equity markets […]",https://finnhub.io/api/news?id=6e8bd1d1b62e03f0e1a9eb5f6dc853d5255c3932f45016a139703e1bafd266ee,Yahoo
2025-03-25 12:03:17,Trump tariffs drive pharma manufacturing to US but risk inflation and disruption,"Pressure may grow on companies to repatriate production, raising production costs and potentially medicine prices too.",https://finnhub.io/api/news?id=5765941ca9210f9b96735c2a938c56302f7f3449ba1628457c22c1d86bcdda4b,Yahoo
